,station,name,category,review
484,Sanseong Station,산성동조각공원,근린공원,0
485,Sanseong Station,정혜공양원군신도비,기념물,0
486,Sanseong Station,열린체험터,"관람,체험",0
487,Namhansanseong Station,어울림공원,근린공원,0
488,Dandae Ogeori Station,희망대공원,근린공원,74
489,Dandae Ogeori Station,성남시중원어린이도서관 우주체험관,체험여행,4
490,Dandae Ogeori Station,희망대공원농구장,부속시설,1
491,Dandae Ogeori Station,금광소공원,근린공원,1
492,Dandae Ogeori Station,대원공원,근린공원,0
493,Dandae Ogeori Station,중동사거리쉼터공원,근린공원,0
494,Shinheung Station,중동사거리쉼터공원,근린공원,0
495,Sujin Station,희망대공원,근린공원,74
496,Sujin Station,대원공원,"도시,테마공원",22
497,Sujin Station,미누현대미술관,미술관,17
498,Sujin Station,신흥공공예술창작소,박물관,10
499,Sujin Station,대원공원,근린공원,4
500,Sujin Station,희망대공원농구장,부속시설,1
501,Sujin Station,나채옥 무속학원,문화재,1
502,Sujin Station,이세정묘및묘갈,"릉,묘,총",0
503,Sujin Station,문촌어린이놀이터,근린공원,0
504,Sujin Station,김씨건물,"유적지,사적지",0
505,Sujin Station,가로공원,근린공원,0
506,Sujin Station,둔촌공원,근린공원,0
507,Sujin Station,광주이씨묘역,"릉,묘,총",0
508,Moran Station,김씨건물,"유적지,사적지",0
509,Moran Station,가로공원,근린공원,0
510,Jangam Station,어린이양치학교치카치카,"관람,체험",62
511,Dobongsan Station,서울창포원,"식물원,수목원",949
512,Dobongsan Station,서울둘레길 안내센터,관광안내소,14
513,Dobongsan Station,서울창포원붓꽃원,부속시설,5
514,Dobongsan Station,서울창포원숲속쉼터,부속시설,4
515,Dobongsan Station,서울창포원산림생태관찰원,부속시설,3
516,Dobongsan Station,서울창포원억새원,부속시설,1
517,Dobongsan Station,서울창포원습지원,부속시설,1
518,Dobongsan Station,서울창포원잔디마당,부속시설,0
519,Dobongsan Station,서울창포원늘푸름원,부속시설,0
520,Suraksan Station,천상병공원,"도시,테마공원",3
521,Suraksan Station,벽운근린공원,근린공원,1
522,Suraksan Station,홍익,문화재,0
523,Madele Station,노원문화의거리,문화거리,141
524,Madele Station,헬로애니멀,동물원,91
525,Madele Station,온수근린공원,근린공원,11
526,Madele Station,상계근린공원,근린공원,10
527,Madele Station,햇빛공원,근린공원,5
528,Madele Station,아쿠아윌,아쿠아리움,4
529,Madele Station,천상병공원,"도시,테마공원",3
530,Madele Station,코리아원스텝,체험여행,0
531,Madele Station,한아름공원,근린공원,0
532,Madele Station,민들레공원,근린공원,0
533,Madele Station,반디공원,근린공원,0
534,Madele Station,무궁화공원,근린공원,0
535,Madele Station,마을숲마당,근린공원,0
536,Madele Station,용화공원,근린공원,0
537,Madele Station,상록수공원,근린공원,0
538,Madele Station,가을단풍길(동일로),계절거리,0
539,Madele Station,가을단풍길(상계동그린웨이길),계절거리,0
540,Madele Station,도봉2동마을마당,근린공원,0
541,Madele Station,홍익,문화재,0
542,Madele Station,가을단풍길(도봉중랑천변길),계절거리,0
543,Nowon Station,노원문화의거리,문화거리,141
544,Nowon Station,당현천근린공원,근린공원,26
545,Nowon Station,노해근린공원,근린공원,14
546,Nowon Station,온수근린공원,근린공원,11
547,Nowon Station,원터근린공원,근린공원,3
548,Nowon Station,느티울근린공원,근린공원,2
549,Nowon Station,가재울근린공원,근린공원,2
550,Nowon Station,백합어린이공원,근린공원,1
551,Nowon Station,한아름공원,근린공원,0
552,Nowon Station,가을단풍길(당현천변길),계절거리,0
553,Nowon Station,마을숲마당,근린공원,0
554,Nowon Station,용화공원,근린공원,0
555,Nowon Station,가을단풍길(동일로),계절거리,0
556,Nowon Station,가을단풍길(마들로),계절거리,0
557,relay station,로보카폴리어린이교통공원안전교육관,부속시설,12
558,relay station,로보카폴리어린이교통공원,테마공원,12
559,relay station,종합안내소,관광안내소,0
560,Summer Station,서울시립과학관,과학관,394
561,Summer Station,중계근린공원,근린공원,145
562,Summer Station,피노파밀리아,"관람,체험",115
563,Summer Station,경춘숲공원방문자센터,관광안내소,74
564,Summer Station,노원우주학교,과학관,73
565,Summer Station,노원 에코센터,체험여행,57
566,Summer Station,등나무근린공원,근린공원,53
567,Summer Station,영축산근린공원,근린공원,34
568,Summer Station,당현천근린공원,근린공원,26
569,Summer Station,충숙근린공원,근린공원,16
570,Summer Station,로보카폴리어린이교통공원안전교육관,부속시설,12
571,Summer Station,로보카폴리어린이교통공원,테마공원,12
572,Summer Station,서울시민천문대,천문대,11
573,Summer Station,이윤탁한글영비,기념물,7
574,Summer Station,바운스트램폴린파크 월계 이마트 센터,"스포츠,오락",7
575,Summer Station,경춘숲공원,근린공원,6
576,Summer Station,충숙공이상길묘역,"릉,묘,총",5
577,Summer Station,한글비근린공원,근린공원,4
578,Summer Station,마들근린공원,근린공원,4
579,Summer Station,한글고비,기념물,3
580,Gongneung Station,서울 장미축제,꽃축제,950
581,Gongneung Station,경춘선숲길,도보코스,255
582,Gongneung Station,서울생활사박물관,박물관,222
583,Gongneung Station,중랑장미공원,근린공원,168
584,Gongneung Station,경춘숲공원방문자센터,관광안내소,74
585,Gongneung Station,엠코아트갤러리,전시관,29
586,Gongneung Station,한내근린공원,근린공원,7
587,Gongneung Station,바운스트램폴린파크 월계 이마트 센터,"스포츠,오락",7
588,Gongneung Station,경춘숲공원,근린공원,6
589,Gongneung Station,무지개공원,근린공원,4
590,Gongneung Station,석계역문화공원,근린공원,4
591,Gongneung Station,묵동천,"강,하천",4
592,Gongneung Station,한무리공원,근린공원,2
593,Gongneung Station,공릉동마을마당공원,근린공원,1
594,Gongneung Station,정자묵마을마당,근린공원,0
595,Gongneung Station,봉화마을마당,근린공원,0
596,Gongneung Station,드라마[치즈인더트랩]촬영지,촬영장소,0
597,Gongneung Station,가을단풍길(봉수대공원),계절거리,0
598,Gongneung Station,국방문화재연구원,문화재,0
599,Gongneung Station,씨알공원,근린공원,0
600,Taereung Station,서울 장미축제,꽃축제,950
601,Taereung Station,경춘선숲길,도보코스,255
602,Taereung Station,서울생활사박물관,박물관,222
603,Taereung Station,중랑장미공원,근린공원,168
604,Taereung Station,엠코아트갤러리,전시관,29
605,Taereung Station,묵동천,"강,하천",4
606,Taereung Station,정자묵마을마당,근린공원,0
607,Taereung Station,국방문화재연구원,문화재,0
608,Mukgol Station,서울 장미축제,꽃축제,950
609,Mukgol Station,경춘선숲길,도보코스,255
610,Mukgol Station,서울생활사박물관,박물관,222
611,Mukgol Station,중랑장미공원,근린공원,168
612,Mukgol Station,봉화산옹기테마공원,테마공원,51
613,Mukgol Station,신내공원,근린공원,38
614,Mukgol Station,엠코아트갤러리,전시관,29
615,Mukgol Station,중화수경공원,근린공원,27
616,Mukgol Station,공릉동근린공원,근린공원,14
617,Mukgol Station,봉화산둘레길1코스,도보코스,6
618,Mukgol Station,배꽃공원,근린공원,4
619,Mukgol Station,무지개공원,근린공원,4
620,Mukgol Station,묵동천,"강,하천",4
621,Mukgol Station,아차산봉수대터,기념물,4
622,Mukgol Station,소망공원,근린공원,3
623,Mukgol Station,목공예체험관,"관람,체험",0
624,Mukgol Station,옹기체험장,"관람,체험",0
625,Mukgol Station,한지체험장,"관람,체험",0
626,Mukgol Station,봉화산유아숲체험원,"관람,체험",0
627,Mukgol Station,정자묵마을마당,근린공원,0
628,Junghwa Station,중랑천길,드라이브,209
629,Junghwa Station,봉화산옹기테마공원,테마공원,51
630,Junghwa Station,중랑아트센터,전시관,50
631,Junghwa Station,중화수경공원,근린공원,27
632,Junghwa Station,중화2동체육공원,"도시,테마공원",23
633,Junghwa Station,봉화산둘레길1코스,도보코스,6
634,Junghwa Station,배꽃공원,근린공원,4
635,Junghwa Station,아차산봉수대터,기념물,4
636,Junghwa Station,소망공원,근린공원,3
637,Junghwa Station,봉황공원,근린공원,1
638,Junghwa Station,목공예체험관,"관람,체험",0
639,Junghwa Station,옹기체험장,"관람,체험",0
640,Junghwa Station,한지체험장,"관람,체험",0
641,Junghwa Station,봉수대공원게이트볼장,부속시설,0
642,Junghwa Station,아이캠퍼,체험여행,0
643,Junghwa Station,중랑구_1711-03서울유아숲체험장,"관람,체험",0
644,Junghwa Station,중화리공원,근린공원,0
645,Junghwa Station,봉우재마을마당,근린공원,0
646,Junghwa Station,봉화공원,근린공원,0
647,Junghwa Station,봉화산근린공원봉화원,근린공원,0
648,Sangbong Station,중랑아트센터,전시관,50
649,Sangbong Station,봉황공원,근린공원,1
650,Sangbong Station,아이캠퍼,체험여행,0
651,Myeonmok Station,면목역공원,근린공원,3
652,Sagam Station,사가정공원,"도시,테마공원",35
653,Sagam Station,까치공원,"도시,테마공원",7
654,Sagam Station,오거리공원,근린공원,4
655,Sagam Station,남촌공원,근린공원,3
656,Sagam Station,늘푸른공원,근린공원,1
657,Sagam Station,근린공원,근린공원,0
658,Yongmasan Station,용마산,"산,고개",722
659,Yongmasan Station,용마폭포공원,"도시,테마공원",288
660,Yongmasan Station,중랑천제1체육공원,"도시,테마공원",64
661,Yongmasan Station,사가정공원,"도시,테마공원",35
662,Yongmasan Station,중랑천제방,계절거리,18
663,Yongmasan Station,장안평제방길,계절거리,8
664,Yongmasan Station,과학전시관동부분관,전시관,8
665,Yongmasan Station,까치공원,"도시,테마공원",7
666,Yongmasan Station,오거리공원,근린공원,4
667,Yongmasan Station,송계공원,근린공원,3
668,Yongmasan Station,가을단풍길(중랑천제방길),계절거리,2
669,Yongmasan Station,중곡3동1마을공원,근린공원,1
670,Yongmasan Station,늘푸른공원,근린공원,1
671,Yongmasan Station,광진구_1711-01서울유아숲체험장,"관람,체험",0
672,Yongmasan Station,중랑천제1체육공원족구장,부속시설,0
673,Yongmasan Station,광진구_1711-02서울유아숲체험장,"관람,체험",0
674,Yongmasan Station,중랑구_1711-04서울유아숲체험현장,"관람,체험",0
675,Yongmasan Station,중랑천제2체육공원,"도시,테마공원",0
676,Yongmasan Station,용마공원서울유아숲체험장,"관람,체험",0
677,Yongmasan Station,용마산고구려유적,"유적지,사적지",0
678,Junggok Station,용마산,"산,고개",722
679,Junggok Station,용마폭포공원,"도시,테마공원",288
680,Junggok Station,중랑천제1체육공원,"도시,테마공원",64
681,Junggok Station,장안온천,"온천,스파",37
682,Junggok Station,긴고랑공원,근린공원,15
683,Junggok Station,장평근린공원,근린공원,14
684,Junggok Station,해오름공원,근린공원,12
685,Junggok Station,긴고랑길아트투어거리,"거리,골목",11
686,Junggok Station,중곡동가구거리,"거리,골목",10
687,Junggok Station,장안평제방길,계절거리,8
688,Junggok Station,과학전시관동부분관,전시관,8
689,Junggok Station,아차산유아숲체험장,"관람,체험",5
690,Junggok Station,오거리공원,근린공원,4
691,Junggok Station,군자공원,근린공원,2
692,Junggok Station,중곡3동1마을공원,근린공원,1
693,Junggok Station,한마음공원,근린공원,1
694,Junggok Station,중곡1동마을마당,근린공원,1
695,Junggok Station,광진구_1711-01서울유아숲체험장,"관람,체험",0
696,Junggok Station,중랑천제1체육공원족구장,부속시설,0
697,Junggok Station,동대문구_1712-04서울유아숲체험장,"관람,체험",0
698,Gunja Station,서울상상나라,박물관,999+
699,Gunja Station,서울어린이대공원놀이동산,테마파크,231
700,Gunja Station,키즈오토파크,"관람,체험",70
701,Gunja Station,서울어린이대공원풋살장,부속건물,14
702,Gunja Station,서울어린이대공원놀이동산슈퍼바이킹,부속건물,13
703,Gunja Station,중곡동가구거리,"거리,골목",10
704,Gunja Station,서울어린이대공원무지개분수,부속건물,8
705,Gunja Station,세종대학교 박물관,박물관,6
706,Gunja Station,서울어린이대공원송진우동상,부속건물,5
707,Gunja Station,서울어린이대공원맘껏놀이터,부속건물,4
708,Gunja Station,키즈오토파크오토가상체험관,부속건물,3
709,Gunja Station,서울어린이대공원놀이동산패미리코스타,부속건물,3
710,Gunja Station,서울어린이대공원환경공원,부속건물,3
711,Gunja Station,서울어린이대공원놀이동산매표소,"관리,안내",2
712,Gunja Station,군자공원,근린공원,2
713,Gunja Station,가을단풍길(어린이대공원후문진입로),계절거리,2
714,Gunja Station,서울어린이대공원놀이동산회전그네,부속건물,1
715,Gunja Station,서울어린이대공원놀이동산크레이지댄스,부속건물,1
716,Gunja Station,한마음공원,근린공원,1
717,Gunja Station,서울어린이대공원맨발공원,부속건물,1
718,Children's Grand Park Station,서울어린이대공원,테마파크,999+
719,Children's Grand Park Station,본다빈치뮤지엄 능동,전시관,999+
720,Children's Grand Park Station,서울상상나라,박물관,999+
721,Children's Grand Park Station,서울어린이대공원동물원,동물원,572
722,Children's Grand Park Station,서울어린이대공원식물원,"식물원,수목원",234
